instrument,trading_day,update_time_raw,turnover,volume,last_price,open_interest,upper_limit_price,lower_limit_price,local_timestamp_us,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ms_of_day,product,contract_yyyymm,grid_phase_ms,session,is_preopen,is_in_continuous_session,is_out_of_session,exchange_ts,local_ts_utc,phase_residual_ms,is_observed_snapshot,bid_levels_present,ask_levels_present,one_sided_book,partial_depth_book,row_integrity_ok,source_file_integrity,session_boundary,interval_volume,interval_turnover,delta_open_interest,interval_vwap
IF2401,20240104,093155200,1969762200.0,1944,3378.6,98020,3719.6,3043.6,1704331915238154,3378.6,3378.2,3378.0,3377.8,3377.6,3378.8,3379.2,3379.6,3379.8,3380.0,1,1,4,4,4,1,5,12,3,5,34315200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:55.200,2024-01-04 01:31:55.238154+00:00,0,True,5,5,False,False,True,PASS,False,11.0,11149560.0,-9.0,3378.6545454545453
IF2402,20240104,093155200,92390760.0,91,3384.4,6497,3727.0,3049.4,1704331915238162,3384.0,3383.8,3383.6,3383.4,3383.2,3385.2,3385.4,3385.6,3385.8,3386.0,1,1,1,1,5,1,1,2,3,1,34315200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:55.200,2024-01-04 01:31:55.238162+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093155200,608232540.0,598,3391.4,100886,3734.4,3055.6,1704331915238170,3389.8,3389.2,3389.0,3388.8,3388.6,3391.8,3392.2,3392.4,3392.6,3392.8,1,1,3,1,1,1,2,2,4,4,34315200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:55.200,2024-01-04 01:31:55.238170+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093155200,330888540.0,326,3384.0,62645,3728.0,3050.4,1704331915238178,3384.2,3384.0,3383.8,3383.6,3382.8,3386.0,3386.2,3386.4,3387.0,3387.2,2,1,5,1,4,3,2,6,2,3,34315200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:55.200,2024-01-04 01:31:55.238178+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093155700,1973816040.0,1948,3378.0,98017,3719.6,3043.6,1704331915737644,3377.8,3377.6,3377.4,3377.2,3377.0,3378.4,3378.6,3378.8,3379.2,3379.6,4,2,1,1,5,4,3,3,5,12,34315700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:55.700,2024-01-04 01:31:55.737644+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4053840.0,-3.0,3378.2
IF2402,20240104,093155700,92390760.0,91,3384.4,6497,3727.0,3049.4,1704331915737652,3384.2,3383.8,3383.6,3383.4,3383.2,3385.2,3385.4,3385.6,3385.8,3386.0,1,1,1,1,5,1,1,2,3,1,34315700,IF,202402,200,AM,False,True,False,2024-01-04 09:31:55.700,2024-01-04 01:31:55.737652+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093155700,608232540.0,598,3391.4,100886,3734.4,3055.6,1704331915737660,3390.8,3390.6,3390.4,3390.2,3390.0,3391.2,3391.6,3391.8,3392.2,3392.4,3,4,2,10,13,1,2,3,2,2,34315700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:55.700,2024-01-04 01:31:55.737660+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093155700,330888540.0,326,3384.0,62645,3728.0,3050.4,1704331915737668,3384.2,3383.8,3383.6,3382.8,3381.2,3385.6,3385.8,3386.0,3386.2,3386.4,2,5,1,4,1,2,2,3,2,5,34315700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:55.700,2024-01-04 01:31:55.737668+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093156200,1975842900.0,1950,3377.8,98015,3719.6,3043.6,1704331916237697,3377.8,3377.6,3377.4,3377.2,3377.0,3378.4,3378.6,3378.8,3379.2,3379.6,1,2,1,1,5,5,3,4,5,12,34316200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:56.200,2024-01-04 01:31:56.237697+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2026860.0,-2.0,3378.1
IF2402,20240104,093156200,93406020.0,92,3384.2,6496,3727.0,3049.4,1704331916237705,3383.6,3383.4,3383.2,3383.0,3382.2,3385.0,3385.2,3385.4,3385.6,3385.8,1,1,6,3,1,4,1,1,1,3,34316200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:56.200,2024-01-04 01:31:56.237705+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015260.0,-1.0,3384.2
IF2403,20240104,093156200,609249900.0,599,3391.2,100885,3734.4,3055.6,1704331916237713,3390.2,3390.0,3389.8,3389.4,3389.2,3391.6,3391.8,3392.2,3392.4,3392.6,1,11,1,1,1,1,3,2,2,4,34316200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:56.200,2024-01-04 01:31:56.237713+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017360.0,-1.0,3391.2
IF2406,20240104,093156200,330888540.0,326,3384.0,62645,3728.0,3050.4,1704331916237721,3383.8,3383.6,3382.8,3381.2,3380.6,3385.0,3385.4,3385.6,3385.8,3386.0,3,1,4,1,1,1,1,2,1,3,34316200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:56.200,2024-01-04 01:31:56.237721+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093156700,1976856240.0,1951,3377.8,98014,3719.6,3043.6,1704331916739263,3377.8,3377.6,3377.4,3377.2,3377.0,3378.4,3378.6,3378.8,3379.2,3379.6,1,2,1,1,5,5,2,1,5,12,34316700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:56.700,2024-01-04 01:31:56.739263+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1013340.0,-1.0,3377.8
IF2402,20240104,093156700,93406020.0,92,3384.2,6496,3727.0,3049.4,1704331916739271,3383.6,3383.4,3383.2,3383.0,3382.2,3384.8,3385.0,3385.2,3385.4,3385.6,1,1,6,3,1,1,3,1,1,1,34316700,IF,202402,200,AM,False,True,False,2024-01-04 09:31:56.700,2024-01-04 01:31:56.739271+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093156700,609249900.0,599,3391.2,100885,3734.4,3055.6,1704331916739279,3390.2,3390.0,3389.8,3389.4,3389.2,3391.4,3391.6,3391.8,3392.2,3392.4,2,11,1,1,1,2,3,4,2,2,34316700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:56.700,2024-01-04 01:31:56.739279+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093156700,330888540.0,326,3384.0,62645,3728.0,3050.4,1704331916739287,3383.8,3383.6,3382.8,3381.2,3380.6,3385.2,3385.4,3385.6,3385.8,3386.0,3,1,4,1,1,1,1,2,1,3,34316700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:56.700,2024-01-04 01:31:56.739287+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093157200,1976856240.0,1951,3377.8,98014,3719.6,3043.6,1704331917241956,3377.8,3377.6,3377.4,3377.2,3377.0,3378.2,3378.4,3378.6,3378.8,3379.2,1,2,1,1,5,1,3,1,1,5,34317200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:57.200,2024-01-04 01:31:57.241956+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2402,20240104,093157200,93406020.0,92,3384.2,6496,3727.0,3049.4,1704331917241964,3383.6,3383.4,3383.2,3383.0,3382.2,3384.8,3385.0,3385.2,3385.4,3385.6,1,1,6,3,1,1,1,1,1,1,34317200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:57.200,2024-01-04 01:31:57.241964+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093157200,609249900.0,599,3391.2,100885,3734.4,3055.6,1704331917241976,3390.4,3390.2,3390.0,3389.8,3389.4,3391.4,3391.6,3391.8,3392.2,3392.4,2,1,10,1,1,2,3,4,2,2,34317200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:57.200,2024-01-04 01:31:57.241976+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093157700,1980909720.0,1955,3377.6,98011,3719.6,3043.6,1704331917740682,3377.8,3377.6,3377.4,3377.2,3377.0,3378.4,3378.8,3379.2,3379.6,3379.8,1,1,1,1,5,3,1,5,12,4,34317700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:57.700,2024-01-04 01:31:57.740682+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4053480.0,-3.0,3377.9
IF2403,20240104,093157700,609249900.0,599,3391.2,100885,3734.4,3055.6,1704331917740690,3390.6,3390.4,3390.2,3390.0,3389.8,3391.4,3391.6,3391.8,3392.2,3392.4,2,2,1,10,1,2,3,4,2,2,34317700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:57.700,2024-01-04 01:31:57.740690+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093157700,330888540.0,326,3384.0,62645,3728.0,3050.4,1704331917740699,3383.8,3383.6,3382.8,3381.2,3380.6,3385.2,3385.4,3385.6,3385.8,3386.0,3,1,4,1,1,1,2,2,1,3,34317700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:57.700,2024-01-04 01:31:57.740699+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093158200,1982936760.0,1957,3378.4,98010,3719.6,3043.6,1704331918241759,3377.8,3377.6,3377.4,3377.2,3377.0,3378.0,3378.2,3378.4,3378.6,3378.8,1,1,1,1,5,1,1,4,1,1,34318200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:58.200,2024-01-04 01:31:58.241759+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2027040.0,-1.0,3378.4
IF2403,20240104,093158200,610267320.0,600,3391.4,100885,3734.4,3055.6,1704331918241768,3390.8,3390.6,3390.4,3390.2,3390.0,3391.4,3391.6,3391.8,3392.2,3392.4,1,2,2,1,10,1,2,5,2,2,34318200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:58.200,2024-01-04 01:31:58.241768+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017420.0,0.0,3391.4
IF2401,20240104,093158700,1986990240.0,1961,3377.8,98006,3719.6,3043.6,1704331918739964,3377.6,3377.4,3377.2,3377.0,3376.8,3378.4,3378.6,3378.8,3379.2,3379.6,1,1,1,5,1,1,1,1,5,12,34318700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:58.700,2024-01-04 01:31:58.739964+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4053480.0,-4.0,3377.9
IF2403,20240104,093158700,610267320.0,600,3391.4,100885,3734.4,3055.6,1704331918739972,3390.6,3390.4,3390.2,3390.0,3389.8,3391.2,3391.4,3391.6,3391.8,3392.2,2,2,1,9,1,2,1,2,5,2,34318700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:58.700,2024-01-04 01:31:58.739972+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093158700,331903740.0,327,3384.0,62645,3728.0,3050.4,1704331918739980,3383.8,3383.0,3382.8,3381.2,3380.6,3385.0,3385.2,3385.4,3385.6,3385.8,3,1,4,1,1,1,1,2,2,1,34318700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:58.700,2024-01-04 01:31:58.739980+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015200.0,0.0,3384.0
IF2401,20240104,093159200,1986990240.0,1961,3377.8,98006,3719.6,3043.6,1704331919240987,3378.0,3377.8,3377.6,3377.4,3377.2,3378.2,3378.4,3378.6,3378.8,3379.2,1,1,1,1,1,2,5,1,1,5,34319200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:59.200,2024-01-04 01:31:59.240987+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2402,20240104,093159200,93406020.0,92,3384.2,6496,3727.0,3049.4,1704331919240995,3383.8,3383.6,3383.4,3383.2,3383.0,3384.8,3385.0,3385.2,3385.4,3385.6,1,1,1,6,3,2,1,1,1,1,34319200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:59.200,2024-01-04 01:31:59.240995+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093159700,1991043780.0,1965,3378.0,98004,3719.6,3043.6,1704331919740535,3377.6,3377.4,3377.2,3377.0,3376.8,3378.0,3378.2,3378.4,3378.6,3378.8,1,1,1,5,1,2,2,3,1,1,34319700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:59.700,2024-01-04 01:31:59.740535+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4053540.0,-2.0,3377.95
IF2403,20240104,093159700,611284500.0,601,3390.6,100885,3734.4,3055.6,1704331919740543,3390.6,3390.4,3390.2,3390.0,3389.8,3391.2,3391.4,3391.6,3391.8,3392.2,1,2,1,9,1,2,1,2,5,2,34319700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:59.700,2024-01-04 01:31:59.740543+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017180.0,0.0,3390.6
IF2406,20240104,093159700,331903740.0,327,3384.0,62645,3728.0,3050.4,1704331919740551,3383.8,3383.0,3382.8,3381.2,3380.6,3384.8,3385.0,3385.2,3385.4,3385.6,3,1,4,1,1,2,1,1,2,2,34319700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:59.700,2024-01-04 01:31:59.740551+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093200200,1996110780.0,1970,3378.0,98001,3719.6,3043.6,1704331920243188,3377.8,3377.6,3377.4,3377.2,3377.0,3378.2,3378.4,3378.6,3378.8,3379.0,2,1,1,1,5,2,3,1,1,1,34320200,IF,202401,200,AM,False,True,False,2024-01-04 09:32:00.200,2024-01-04 01:32:00.243188+00:00,0,True,5,5,False,False,True,PASS,False,5.0,5067000.0,-3.0,3378.0
IF2403,20240104,093200200,611284500.0,601,3390.6,100885,3734.4,3055.6,1704331920243196,3390.6,3390.4,3390.2,3390.0,3389.8,3391.2,3391.4,3391.6,3391.8,3392.2,1,1,1,9,1,3,1,2,5,2,34320200,IF,202403,200,AM,False,True,False,2024-01-04 09:32:00.200,2024-01-04 01:32:00.243196+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093200700,2000164260.0,1974,3377.8,97997,3719.6,3043.6,1704331920739294,3377.6,3377.4,3377.2,3377.0,3376.8,3378.0,3378.2,3378.4,3378.6,3378.8,1,1,1,5,1,1,1,3,1,3,34320700,IF,202401,200,AM,False,True,False,2024-01-04 09:32:00.700,2024-01-04 01:32:00.739294+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4053480.0,-4.0,3377.9
IF2402,20240104,093200700,93406020.0,92,3384.2,6496,3727.0,3049.4,1704331920739302,3383.8,3383.6,3383.4,3383.2,3383.0,3384.8,3385.0,3385.2,3385.4,3385.6,1,1,1,6,3,1,1,1,1,1,34320700,IF,202402,200,AM,False,True,False,2024-01-04 09:32:00.700,2024-01-04 01:32:00.739302+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093200700,611284500.0,601,3390.6,100885,3734.4,3055.6,1704331920739310,3390.8,3390.6,3390.4,3390.2,3390.0,3391.2,3391.4,3391.6,3391.8,3392.2,1,1,1,1,9,2,1,2,5,2,34320700,IF,202403,200,AM,False,True,False,2024-01-04 09:32:00.700,2024-01-04 01:32:00.739310+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093200700,331903740.0,327,3384.0,62645,3728.0,3050.4,1704331920739318,3383.8,3383.0,3382.8,3381.2,3380.6,3385.0,3385.2,3385.4,3385.6,3385.8,3,1,4,1,1,1,1,2,2,1,34320700,IF,202406,200,AM,False,True,False,2024-01-04 09:32:00.700,2024-01-04 01:32:00.739318+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093201200,2002191120.0,1976,3378.2,97995,3719.6,3043.6,1704331921241090,3377.8,3377.6,3377.4,3377.2,3377.0,3378.2,3378.4,3378.6,3378.8,3379.0,2,1,1,1,5,1,3,3,3,2,34321200,IF,202401,200,AM,False,True,False,2024-01-04 09:32:01.200,2024-01-04 01:32:01.241090+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2026860.0,-2.0,3378.1
IF2402,20240104,093201200,93406020.0,92,3384.2,6496,3727.0,3049.4,1704331921241098,3383.8,3383.4,3383.2,3383.0,3382.2,3384.8,3385.0,3385.2,3385.4,3385.6,1,1,6,3,1,1,1,1,1,1,34321200,IF,202402,200,AM,False,True,False,2024-01-04 09:32:01.200,2024-01-04 01:32:01.241098+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093201200,612301860.0,602,3391.2,100885,3734.4,3055.6,1704331921241106,3390.6,3390.4,3390.2,3390.0,3389.8,3391.2,3391.4,3391.6,3391.8,3392.2,1,1,1,9,1,4,1,2,5,2,34321200,IF,202403,200,AM,False,True,False,2024-01-04 09:32:01.200,2024-01-04 01:32:01.241106+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017360.0,0.0,3391.2
IF2406,20240104,093201200,332918880.0,328,3383.8,62644,3728.0,3050.4,1704331921241114,3383.8,3383.0,3382.8,3381.2,3380.6,3384.8,3385.0,3385.4,3385.6,3385.8,2,1,4,1,1,1,1,1,2,1,34321200,IF,202406,200,AM,False,True,False,2024-01-04 09:32:01.200,2024-01-04 01:32:01.241114+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015140.0,-1.0,3383.8
IF2401,20240104,093201700,2011312320.0,1985,3378.4,97986,3719.6,3043.6,1704331921740541,3378.0,3377.8,3377.6,3377.4,3377.2,3378.4,3378.6,3378.8,3379.0,3379.2,1,2,2,1,4,1,3,3,2,3,34321700,IF,202401,200,AM,False,True,False,2024-01-04 09:32:01.700,2024-01-04 01:32:01.740541+00:00,0,True,5,5,False,False,True,PASS,False,9.0,9121200.0,-9.0,3378.222222222222
IF2403,20240104,093201700,613319040.0,603,3390.6,100885,3734.4,3055.6,1704331921740549,3390.4,3390.2,3390.0,3389.8,3389.4,3391.2,3391.4,3391.6,3391.8,3392.2,1,1,9,1,1,4,1,2,5,2,34321700,IF,202403,200,AM,False,True,False,2024-01-04 09:32:01.700,2024-01-04 01:32:01.740549+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017180.0,0.0,3390.6
IF2406,20240104,093201700,332918880.0,328,3383.8,62644,3728.0,3050.4,1704331921740557,3383.8,3383.0,3382.8,3381.2,3380.6,3385.0,3385.4,3385.6,3385.8,3386.0,2,1,4,1,1,1,1,2,1,3,34321700,IF,202406,200,AM,False,True,False,2024-01-04 09:32:01.700,2024-01-04 01:32:01.740557+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093202200,2014352340.0,1988,3377.6,97984,3719.6,3043.6,1704331922244707,3377.6,3377.4,3377.2,3377.0,3376.8,3378.2,3378.4,3378.6,3378.8,3379.0,1,1,4,5,1,1,5,3,3,2,34322200,IF,202401,200,AM,False,True,False,2024-01-04 09:32:02.200,2024-01-04 01:32:02.244707+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3040020.0,-2.0,3377.8
IF2403,20240104,093202200,614336400.0,604,3391.2,100885,3734.4,3055.6,1704331922244715,3390.6,3390.4,3390.2,3390.0,3389.8,3391.4,3391.6,3391.8,3392.2,3392.4,4,6,1,9,1,1,1,5,2,1,34322200,IF,202403,200,AM,False,True,False,2024-01-04 09:32:02.200,2024-01-04 01:32:02.244715+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017360.0,0.0,3391.2
IF2406,20240104,093202200,333934020.0,329,3383.8,62644,3728.0,3050.4,1704331922244723,3383.8,3383.0,3382.8,3381.2,3380.6,3385.0,3385.4,3385.6,3385.8,3386.0,1,1,4,1,1,1,1,2,1,3,34322200,IF,202406,200,AM,False,True,False,2024-01-04 09:32:02.200,2024-01-04 01:32:02.244723+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015140.0,0.0,3383.8
IF2401,20240104,093202700,2018405940.0,1992,3377.8,97980,3719.6,3043.6,1704331922741201,3377.6,3377.4,3377.2,3377.0,3376.8,3378.2,3378.4,3378.6,3378.8,3379.0,1,1,4,5,1,3,5,3,3,2,34322700,IF,202401,200,AM,False,True,False,2024-01-04 09:32:02.700,2024-01-04 01:32:02.741201+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4053600.0,-4.0,3378.0
IF2403,20240104,093202700,614336400.0,604,3391.2,100885,3734.4,3055.6,1704331922741209,3390.6,3390.4,3390.2,3390.0,3389.8,3391.0,3391.2,3391.4,3391.6,3391.8,1,2,1,9,1,1,5,4,2,5,34322700,IF,202403,200,AM,False,True,False,2024-01-04 09:32:02.700,2024-01-04 01:32:02.741209+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093202700,333934020.0,329,3383.8,62644,3728.0,3050.4,1704331922741217,3383.8,3383.0,3382.8,3381.2,3380.6,3384.8,3385.0,3385.6,3385.8,3386.0,1,1,4,1,1,4,1,2,1,3,34322700,IF,202406,200,AM,False,True,False,2024-01-04 09:32:02.700,2024-01-04 01:32:02.741217+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093203200,2023472520.0,1997,3377.4,97978,3719.6,3043.6,1704331923242252,3377.2,3377.0,3376.8,3376.6,3376.4,3378.0,3378.2,3378.4,3378.6,3378.8,4,5,1,3,2,5,6,5,3,3,34323200,IF,202401,200,AM,False,True,False,2024-01-04 09:32:03.200,2024-01-04 01:32:03.242252+00:00,0,True,5,5,False,False,True,PASS,False,5.0,5066580.0,-2.0,3377.72
IF2402,20240104,093203200,95436180.0,94,3383.4,6494,3727.0,3049.4,1704331923242261,3383.2,3383.0,3382.2,3380.6,3380.4,3384.4,3384.6,3384.8,3385.0,3385.2,6,3,1,1,1,1,5,1,1,1,34323200,IF,202402,200,AM,False,True,False,2024-01-04 09:32:03.200,2024-01-04 01:32:03.242261+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2030160.0,-2.0,3383.6
IF2403,20240104,093203200,617387820.0,607,3390.4,100883,3734.4,3055.6,1704331923242268,3390.2,3390.0,3389.4,3389.2,3389.0,3391.0,3391.2,3391.4,3391.6,3391.8,1,3,1,1,8,1,5,5,2,5,34323200,IF,202403,200,AM,False,True,False,2024-01-04 09:32:03.200,2024-01-04 01:32:03.242268+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3051420.0,-2.0,3390.4666666666667
IF2406,20240104,093203200,333934020.0,329,3383.8,62644,3728.0,3050.4,1704331923242276,3383.0,3382.8,3381.2,3380.6,3380.4,3384.4,3384.8,3385.0,3385.6,3385.8,1,4,1,1,1,1,7,1,2,1,34323200,IF,202406,200,AM,False,True,False,2024-01-04 09:32:03.200,2024-01-04 01:32:03.242276+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093203700,2033603700.0,2007,3376.8,97970,3719.6,3043.6,1704331923743959,3376.6,3376.4,3376.2,3376.0,3375.6,3377.6,3377.8,3378.0,3378.2,3378.4,1,2,7,12,2,3,5,6,6,5,34323700,IF,202401,200,AM,False,True,False,2024-01-04 09:32:03.700,2024-01-04 01:32:03.743959+00:00,0,True,5,5,False,False,True,PASS,False,10.0,10131180.0,-8.0,3377.06
IF2402,20240104,093203700,97466100.0,96,3383.2,6493,3727.0,3049.4,1704331923743968,3383.0,3382.2,3380.6,3380.4,3380.0,3384.4,3384.6,3384.8,3385.0,3385.2,3,1,1,1,1,2,4,1,1,1,34323700,IF,202402,200,AM,False,True,False,2024-01-04 09:32:03.700,2024-01-04 01:32:03.743968+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2029920.0,-1.0,3383.2
IF2403,20240104,093203700,618404880.0,608,3390.2,100882,3734.4,3055.6,1704331923743976,3390.0,3389.4,3389.2,3389.0,3388.8,3390.8,3391.0,3391.2,3391.4,3391.6,1,1,1,8,1,4,3,5,5,2,34323700,IF,202403,200,AM,False,True,False,2024-01-04 09:32:03.700,2024-01-04 01:32:03.743976+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017060.0,-1.0,3390.2
IF2406,20240104,093203700,333934020.0,329,3383.8,62644,3728.0,3050.4,1704331923743984,3383.0,3382.8,3381.2,3380.6,3380.4,3384.4,3384.8,3385.0,3385.4,3385.6,1,4,1,1,1,1,7,1,1,2,34323700,IF,202406,200,AM,False,True,False,2024-01-04 09:32:03.700,2024-01-04 01:32:03.743984+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093204200,2035629960.0,2009,3377.4,97969,3719.6,3043.6,1704331924244309,3376.6,3376.4,3376.2,3376.0,3375.6,3377.2,3377.4,3377.6,3377.8,3378.0,1,2,7,12,2,1,13,7,4,4,34324200,IF,202401,200,AM,False,True,False,2024-01-04 09:32:04.200,2024-01-04 01:32:04.244309+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2026260.0,-1.0,3377.1
IF2402,20240104,093204200,100510800.0,99,3383.0,6492,3727.0,3049.4,1704331924244318,3382.2,3380.6,3380.4,3380.0,3379.6,3384.0,3384.2,3384.4,3384.6,3384.8,1,1,1,1,1,1,3,1,4,1,34324200,IF,202402,200,AM,False,True,False,2024-01-04 09:32:04.200,2024-01-04 01:32:04.244318+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3044700.0,-1.0,3383.0
IF2403,20240104,093204200,619421880.0,609,3390.0,100881,3734.4,3055.6,1704331924244326,3389.2,3389.0,3388.8,3388.6,3388.2,3390.0,3390.2,3390.4,3390.6,3390.8,1,8,1,1,1,1,3,1,3,5,34324200,IF,202403,200,AM,False,True,False,2024-01-04 09:32:04.200,2024-01-04 01:32:04.244326+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017000.0,-1.0,3390.0
IF2406,20240104,093204200,334948920.0,330,3383.0,62644,3728.0,3050.4,1704331924244334,3382.8,3381.6,3381.2,3380.6,3380.4,3384.2,3384.4,3384.6,3384.8,3385.0,4,1,1,1,1,4,1,1,6,1,34324200,IF,202406,200,AM,False,True,False,2024-01-04 09:32:04.200,2024-01-04 01:32:04.244334+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1014900.0,0.0,3383.0
IF2401,20240104,093204700,2036642940.0,2010,3376.6,97969,3719.6,3043.6,1704331924743971,3376.4,3376.2,3376.0,3375.6,3375.4,3376.6,3377.0,3377.2,3377.4,3377.6,2,7,10,2,1,1,4,4,7,13,34324700,IF,202401,200,AM,False,True,False,2024-01-04 09:32:04.700,2024-01-04 01:32:04.743971+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1012980.0,0.0,3376.6
IF2402,20240104,093204700,100510800.0,99,3383.0,6492,3727.0,3049.4,1704331924743979,3382.2,3382.0,3380.6,3380.4,3380.0,3383.6,3383.8,3384.0,3384.2,3384.4,2,1,1,1,1,1,1,1,2,1,34324700,IF,202402,200,AM,False,True,False,2024-01-04 09:32:04.700,2024-01-04 01:32:04.743979+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
